price(1000$),bedrooms,bathrooms,sqm_living,sqm_lot,floors,waterfront,view,condition,sqm_above,sqm_basement,yr_built,yr_renovated,Address,Latitude,Longitude,Month,living_ratio
485.0,3.0,2.5,146.94,564.045,2.0,0,0,3,146.94,0.0,29,29,24025 SE 42nd St Issaquah WA 98029 USA,47.5691544,-122.0209596,6,0.26051112943116245
215.0,2.0,1.0,66.03,669.6,1.0,0,0,3,66.03,0.0,71,12,7027 S 125th St Seattle WA 98178 USA,47.4903358,-122.2451056,6,0.09861111111111111
430.0,3.0,2.0,177.63,468.71999999999997,1.5,0,0,3,177.63,0.0,43,43,2415 209th Ave NE Sammamish WA 98074 USA,47.631282,-122.060774,6,0.378968253968254
324.9,4.0,2.5,174.84,740.745,2.0,0,0,3,174.84,0.0,14,14,21661 SE 265th Way Maple Valley WA 98038 USA,47.3641606,-122.0518736,6,0.23603264281230382
975.0,5.0,2.75,288.3,931.302,1.0,0,2,4,154.38,133.92,41,41,9340 Mercerwood Dr Mercer Island WA 98040 USA,47.57339899999999,-122.2130204,6,0.30956660675054926
910.0,5.0,2.5,218.55,372.0,2.0,0,0,3,218.55,0.0,21,21,2807 E Aloha St Seattle WA 98112 USA,47.6264384,-122.2960792,6,0.5875
459.95,3.0,1.75,172.05,638.817,1.0,0,2,5,102.3,69.75,95,80,2221 SW 154th St Burien WA 98166 USA,47.4647273,-122.3629864,6,0.26932595719901004
325.0,3.0,2.5,192.51,775.341,2.0,0,0,3,192.51,0.0,17,17,26300-26398 124th Ave SE Kent WA 98030 USA,47.3660872,-122.1760639,6,0.2482907520690896
513.0,4.0,2.75,187.85999999999999,657.51,1.0,0,0,5,93.92999999999999,93.92999999999999,56,56,9226 36th Ave SW Seattle WA 98126 USA,47.5202343,-122.3778393,6,0.2857142857142857
475.0,3.0,2.25,146.94,1132.461,1.0,0,0,3,111.6,35.339999999999996,33,1,22013 NE 18th St Sammamish WA 98074 USA,47.6253746,-122.0451709,6,0.12975281267964195
419.0,4.0,2.5,250.17,739.071,2.0,0,0,3,250.17,0.0,21,21,14114 SE 198th St Renton WA 98058 USA,47.4247703,-122.1528665,6,0.3384925128979489
760.0,4.0,2.5,225.06,956.505,1.0,0,4,3,158.1,66.96,56,10,12849 Shorecrest Dr SW Burien WA 98146 USA,47.4871652,-122.3599559,6,0.23529411764705882
1120.0,5.0,1.5,236.22,619.38,2.0,0,3,4,217.62,18.6,60,35,9827 47th Ave SW Seattle WA 98136 USA,47.51444499999999,-122.3930531,6,0.3813813813813814
725.0,5.0,2.5,298.53,1116.0,1.0,0,0,4,170.19,128.34,46,46,14404 NE 11th Pl Bellevue WA 98007 USA,47.6205468,-122.1480323,6,0.26749999999999996
580.0,3.0,2.5,189.72,430.311,2.0,0,0,3,189.72,0.0,22,22,17422 NE 28th St Redmond WA 98052 USA,47.6364165,-122.1080132,6,0.44089042576183274
385.0,3.0,2.25,178.56,449.469,1.0,0,0,4,98.58,79.98,93,93,10559 Evanston Ave N Seattle WA 98133 USA,47.7067411,-122.3517468,6,0.39726877715704534
265.0,4.0,1.75,176.7,984.684,1.0,0,0,5,176.7,0.0,56,56,1310 22nd St SE Auburn WA 98002 USA,47.2890091,-122.2118357,6,0.17944843218738193
1735.0,3.0,2.5,400.83,2984.649,1.5,0,4,5,233.43,167.4,32,32,18401 17th Ave NW Shoreline WA 98177 USA,47.762466,-122.3804335,6,0.13429719876608606
665.0,4.0,2.5,259.46999999999997,4007.463,2.0,0,0,4,259.46999999999997,0.0,25,25,20324 194th Pl NE Woodinville WA 98077 USA,47.7759082,-122.0800744,6,0.0647466988466269
799.0,3.0,2.5,265.98,413.106,2.0,0,0,3,265.98,0.0,14,14,4432 30th Ave W Seattle WA 98199 USA,47.6610153,-122.3958059,6,0.6438541197658713
589.0,3.0,2.0,209.25,818.4,1.0,0,0,4,116.25,93.0,89,46,3406 60th Ave SW Seattle WA 98116 USA,47.573669,-122.409224,6,0.2556818181818182
1695.0,2.0,2.25,294.81,279.0,2.0,0,2,5,185.07,109.74,114,114,308 Prospect St Seattle WA 98109 USA,47.6291901,-122.3509919,6,1.0566666666666666
538.0,3.0,1.0,135.78,669.6,1.0,0,0,3,117.17999999999999,18.6,108,0,8018 Wallingford Ave N Seattle WA 98103 USA,47.6875495,-122.3360294,6,0.20277777777777778
530.1,3.0,1.0,143.22,316.10699999999997,1.5,0,0,3,111.6,31.62,88,11,123 NW 78th St Seattle WA 98117 USA,47.6852718,-122.3590524,6,0.453074433656958
718.5,3.0,2.0,270.63,613.8,2.0,0,0,4,178.56,92.07,114,26,3959 S Ferdinand St Seattle WA 98118 USA,47.5576569,-122.2810522,6,0.4409090909090909
299.0,3.0,1.75,109.74,1295.211,1.0,0,0,5,109.74,0.0,52,52,18438 SE 135th St Renton WA 98059 USA,47.4817754,-122.0939157,6,0.08472750771881955
556.0,3.0,1.75,152.52,691.641,1.0,0,0,3,101.37,51.15,66,20,7736 38th Ave SW Seattle WA 98126 USA,47.5323932,-122.3803589,6,0.22051902648917576
540.0,5.0,3.0,335.73,909.075,2.0,0,0,3,335.73,0.0,11,11,24760 SE 276th Pl Maple Valley WA 98038 USA,47.3545126,-122.0109631,6,0.369309462915601
250.0,3.0,2.25,130.2,354.702,2.0,0,0,3,130.2,0.0,2,102,19521 SE 271st Pl Covington WA 98042 USA,47.35838769999999,-122.0827482,6,0.367068694284216
795.0,4.0,3.5,297.6,302.25,2.0,0,0,3,248.31,49.29,7,7,2500 22nd Ct NE Issaquah WA 98029 USA,47.5517021,-122.0001519,6,0.9846153846153847
385.0,4.0,2.5,190.65,490.668,2.0,0,0,3,190.65,0.0,8,8,5115 NE 5th Pl Renton WA 98059 USA,47.4909484,-122.1500804,6,0.38855193328279
415.5,4.0,2.5,162.75,444.447,2.0,0,0,3,162.75,0.0,5,5,8019 NE 183rd St Kenmore WA 98028 USA,47.7608061,-122.2323776,6,0.366185394433982
397.5,3.0,2.0,140.43,624.03,1.0,0,0,3,99.51,40.92,42,12,9325 NE 133rd St Kirkland WA 98034 USA,47.7193264,-122.2159966,6,0.22503725782414308
530.0,3.0,2.5,179.49,670.902,2.0,0,0,3,179.49,0.0,9,9,1901 NE 125th St Seattle WA 98125 USA,47.7190437,-122.3089238,6,0.2675353479345717
883.0,4.0,2.5,275.28,3874.008,2.0,0,0,3,275.28,0.0,29,29,14369 155th Ave NE Woodinville WA 98072 USA,47.7319345,-122.1315945,6,0.0710581908968696
850.0,5.0,2.75,271.56,1104.84,1.0,0,0,5,154.38,117.17999999999999,46,46,1498 Hillside Dr SE Issaquah WA 98027 USA,47.5134513,-122.0310618,6,0.2457912457912458
496.752,2.0,1.0,184.14,465.0,1.0,0,0,4,101.37,82.77,91,91,1908 29th Ave S Seattle WA 98144 USA,47.5860197,-122.2947812,6,0.39599999999999996
330.0,3.0,1.75,132.99,824.445,1.0,0,0,3,132.99,0.0,64,9,2704 NE 144th St Seattle WA 98125 USA,47.7332788,-122.2989556,6,0.16130851663846588
735.0,4.0,2.75,227.85,389.391,2.0,0,2,3,227.85,0.0,4,4,1750 10th Ave NE Issaquah WA 98029 USA,47.5458423,-122.0158183,6,0.5851444948650585
525.0,4.0,2.75,219.48,457.932,2.0,0,0,3,219.48,0.0,6,6,20012 79th Ave NE Kenmore WA 98028 USA,47.773535,-122.2348902,6,0.47928513403736794
269.95,3.0,2.5,175.77,449.93399999999997,2.0,0,0,3,160.89,14.879999999999999,12,12,4295 S 137th St Tukwila WA 98168 USA,47.4802105,-122.2789653,6,0.3906572964034726
650.0,3.0,1.75,199.02,882.012,1.0,0,0,3,119.97,79.05,61,61,1411 112th Ave NE Bellevue WA 98004 USA,47.6236626,-122.1914136,6,0.22564318852804727
520.5,3.0,2.0,176.7,753.3,1.0,0,0,4,88.35,88.35,74,13,834 NE 97th St Seattle WA 98115 USA,47.6997062,-122.3189301,6,0.2345679012345679
652.5,4.0,2.5,251.1,848.346,2.0,0,0,3,251.1,0.0,24,5,25956 SE 37th Way Issaquah WA 98029 USA,47.57696250000001,-121.9941135,6,0.2959877219907915
506.0,5.0,3.0,225.99,744.0,1.0,0,0,4,127.41,98.58,57,13,16437 SE 8th St Bellevue WA 98008 USA,47.60313679999999,-122.1199756,6,0.30375
416.0,3.0,1.0,103.23,1129.95,1.0,0,0,4,103.23,0.0,57,13,717 164th Ave SE Bellevue WA 98008 USA,47.603447,-122.1219911,6,0.09135802469135802
500.0,4.0,2.75,212.04,1427.271,1.0,0,0,5,212.04,0.0,54,54,9007 132nd Pl SE Newcastle WA 98059 USA,47.5217193,-122.1640921,6,0.14856323711474556
460.0,3.0,1.75,144.15,437.844,1.0,0,0,4,79.98,64.17,65,29,6503 39th Ave NE Seattle WA 98115 USA,47.6759275,-122.2862367,6,0.3292268479184367
371.025,3.0,2.0,142.29,830.025,1.0,0,0,3,142.29,0.0,37,10,10536 NE 148th Ct Bothell WA 98011 USA,47.7359866,-122.199099,6,0.17142857142857143
576.0,4.0,2.5,226.92,2641.665,2.0,0,0,3,226.92,0.0,12,12,15125 78th Ave NE Kenmore WA 98028 USA,47.73860579999999,-122.2375141,6,0.08590036965323006
353.5,4.0,2.25,163.68,892.986,2.0,0,0,3,163.68,0.0,27,14,13738 SE 199th Pl Renton WA 98058 USA,47.4247887,-122.1581124,6,0.18329514684440743
1735.0,4.0,2.25,282.71999999999997,465.0,2.0,0,3,4,193.44,89.28,88,21,3907 47th Ave NE Seattle WA 98105 USA,47.6565675,-122.2778963,6,0.608
763.101,3.0,1.75,185.07,517.08,1.0,0,0,4,102.3,82.77,75,25,4811-4815 38th Ave NE Seattle WA 98105 USA,47.6638657,-122.2873799,6,0.35791366906474814
460.0,2.0,1.5,101.37,372.0,1.0,0,0,3,90.21,11.16,63,20,2646 48th Ave SW Seattle WA 98116 USA,47.5798222,-122.3927337,6,0.2725
825.0,4.0,1.5,175.77,645.234,1.5,0,0,3,175.77,0.0,95,13,1529 45th Ave SW Seattle WA 98116 USA,47.5896888,-122.3892798,6,0.27241279907754395
265.0,3.0,1.0,93.0,850.95,1.0,0,0,3,93.0,0.0,45,4,16206 SE 134th St Renton WA 98059 USA,47.482969,-122.1241958,6,0.1092896174863388
295.0,3.0,1.75,164.60999999999999,765.855,1.0,0,0,3,95.79,68.82,54,2,455 S 190th St Burien WA 98148 USA,47.4323505,-122.3280338,6,0.21493624772313294
418.0,4.0,3.0,219.48,581.25,1.0,0,2,3,135.78,83.7,54,2,9957 Rainier Ave S Seattle WA 98118 USA,47.5118157,-122.2492752,6,0.3776
554.0,3.0,3.5,314.34,10127.7,2.0,0,0,3,251.1,63.24,15,15,19000 196th Ave SE Renton WA 98058 USA,47.4316648,-122.0751095,6,0.031037649219467396
534.5,3.0,2.5,158.1,292.95,2.0,0,0,3,158.1,0.0,9,9,2493 NE Laurel Crest Ln Issaquah WA 98029 USA,47.5505077,-121.9980693,6,0.5396825396825397
690.0,2.0,1.75,148.8,372.0,1.0,0,0,5,79.05,69.75,96,96,2505 E Calhoun St Seattle WA 98112 USA,47.6407925,-122.2999943,6,0.4
530.0,4.0,2.5,190.65,591.48,2.0,0,0,3,190.65,0.0,26,14,24610 SE 45th Way Issaquah WA 98029 USA,47.5640991,-122.0109262,6,0.3223270440251572
300.0,5.0,3.0,180.42,591.015,1.0,0,0,3,111.6,68.82,7,7,11720 8th Ave S Seattle WA 98168 USA,47.4981614,-122.3222465,6,0.3052714398111723
304.0,4.0,2.0,168.33,813.75,1.0,0,0,2,103.23,65.1,47,47,12727 SE 191st Pl Renton WA 98058 USA,47.4306837,-122.1698942,6,0.20685714285714288
385.0,4.0,1.75,157.17,379.44,1.0,0,0,4,80.91,76.26,30,30,3405 35th Ave S Seattle WA 98144 USA,47.572197,-122.2892322,6,0.4142156862745098
415.0,4.0,2.0,167.4,276.21,1.0,0,0,4,93.0,74.4,91,91,7502 15th Ave NE Seattle WA 98115 USA,47.6832489,-122.3118201,6,0.6060606060606061
963.0,4.0,3.5,305.04,614.079,2.0,0,0,3,305.04,0.0,7,7,16030 SE 45th Pl Bellevue WA 98006 USA,47.5642197,-122.1261101,6,0.49674390428593074
792.5,4.0,2.5,398.96999999999997,16314.153,2.0,0,0,3,398.96999999999997,0.0,10,11,26735 SE 271st St Ravensdale WA 98051 USA,47.358453,-121.988062,6,0.024455452881924054
309.212,3.0,1.75,106.95,892.8,1.0,0,0,3,106.95,0.0,35,0,42511 SE 175th Pl North Bend WA 98045 USA,47.4433738,-121.7742402,6,0.11979166666666667
235.0,2.0,1.5,81.84,167.865,2.0,0,0,3,81.84,0.0,15,15,10546 Stone Ave N Seattle WA 98133 USA,47.7064183,-122.3417456,6,0.48753462603878117
667.0,3.0,1.5,159.96,753.3,2.0,0,0,3,159.96,0.0,107,31,3239 NW 64th St Seattle WA 98107 USA,47.6746648,-122.4001202,6,0.2123456790123457
470.0,3.0,1.5,140.43,744.0,1.0,0,0,4,140.43,0.0,58,58,2559 155th Ave SE Bellevue WA 98007 USA,47.5864755,-122.1349917,6,0.18875
375.0,4.0,2.0,115.32,279.0,1.0,0,0,3,96.72,18.6,106,26,549 27th Ave Seattle WA 98122 USA,47.6076116,-122.2981226,6,0.41333333333333333
410.0,4.0,2.0,146.94,891.033,1.0,0,0,3,146.94,0.0,61,61,10221 132nd Ave NE Kirkland WA 98033 USA,47.6920076,-122.1652156,6,0.16490971714852312
566.0,4.0,2.25,201.81,719.5409999999999,2.0,0,0,3,201.81,0.0,27,14,23238 NE 29th Ct Sammamish WA 98074 USA,47.6369874,-122.0290748,6,0.28047046658911723
680.0,4.0,2.75,232.5,460.35,2.0,0,0,3,232.5,0.0,4,4,11000 243rd Ave NE Redmond WA 98053 USA,47.6964717,-122.016935,6,0.505050505050505
332.0,1.0,1.0,89.28,245.52,1.0,0,0,3,70.67999999999999,18.6,106,26,2919 E Harrison St Seattle WA 98112 USA,47.6222789,-122.2940603,6,0.36363636363636365
902.0,4.0,2.5,281.79,791.151,2.0,0,0,3,281.79,0.0,11,11,6909 123rd Ave NE Kirkland WA 98033 USA,47.6675741,-122.1761029,6,0.35617726578112147
500.0,3.0,1.75,143.22,1004.4,1.0,0,0,5,71.61,71.61,67,67,3718 88th Ave SE Mercer Island WA 98040 USA,47.5763864,-122.2217533,6,0.1425925925925926
445.0,3.0,1.75,175.77,3007.62,1.5,0,3,3,175.77,0.0,38,38,21236 Tramp Harbor Rd SW Vashon WA 98070 USA,47.4136641,-122.4392966,6,0.05844155844155845
825.0,4.0,2.5,261.33,911.4,1.0,0,0,4,159.03,102.3,41,41,14312 SE 45th St Bellevue WA 98006 USA,47.5656914,-122.1488483,6,0.286734693877551
1095.0,4.0,4.0,328.29,781.2,2.0,0,0,5,244.59,83.7,56,56,2420 30th Ave W Seattle WA 98199 USA,47.6401997,-122.3952115,6,0.42023809523809524
277.0,3.0,1.0,102.3,793.848,1.0,0,0,4,102.3,0.0,57,13,9615 58th Ave S Seattle WA 98118 USA,47.5163016,-122.2610896,6,0.1288659793814433
545.0,3.0,2.5,180.42,909.075,1.0,0,2,3,133.92,46.5,39,39,12710 89th Pl NE Kirkland WA 98034 USA,47.7142479,-122.2218061,6,0.19846547314578003
435.0,3.0,2.5,213.9,885.453,2.0,0,0,3,213.9,0.0,11,11,16023 271st Pl NE Duvall WA 98019 USA,47.744675,-121.9761641,6,0.24157126352273922
638.0,3.0,2.5,196.23,334.8,2.0,0,0,3,196.23,0.0,9,9,6533 193rd Pl NE Redmond WA 98052 USA,47.6649377,-122.0821572,6,0.586111111111111
418.0,4.0,1.5,113.46,983.9399999999999,1.0,0,0,3,113.46,0.0,49,21,1212 168th Ave NE Bellevue WA 98008 USA,47.6205696,-122.1160339,6,0.11531190926275993
499.0,3.0,1.75,162.75,1146.225,1.0,0,0,4,136.71,26.04,46,46,16618 NE 91st St Redmond WA 98052 USA,47.68326829999999,-122.1181389,6,0.14198782961460446
759.95,3.0,2.5,288.3,2212.47,2.0,0,0,3,288.3,0.0,12,12,2328 246th Ave SE Sammamish WA 98075 USA,47.5882966,-122.0110491,6,0.13030685161832706
427.0,3.0,2.5,170.19,6076.62,1.0,0,0,3,141.35999999999999,28.83,23,23,44218 SE 161st Pl North Bend WA 98045 USA,47.4552992,-121.7499063,6,0.02800734618916437
632.5,5.0,2.5,245.52,659.928,2.0,0,0,3,245.52,0.0,11,11,9181 226th Pl NE Redmond WA 98053 USA,47.6826515,-122.0382528,6,0.3720405862457723
660.0,6.0,1.75,171.12,257.98199999999997,1.0,0,0,3,98.58,72.54,114,9,220 17th Ave Seattle WA 98122 USA,47.60406260000001,-122.3099118,6,0.6633020908435473
862.0,4.0,2.5,296.67,1354.545,2.0,0,0,3,296.67,0.0,24,5,12623 198th Dr NE Woodinville WA 98077 USA,47.71306509999999,-122.0721324,6,0.21901819430140748
524.0,2.0,1.0,104.16,186.0,1.5,0,0,3,104.16,0.0,104,8,159 Fulton St Seattle WA 98109 USA,47.64545,-122.3540468,6,0.5599999999999999
470.0,3.0,1.5,163.68,625.239,1.0,0,0,3,107.88,55.8,56,10,5624 Wilson Ave S Seattle WA 98118 USA,47.551406,-122.2658958,6,0.2617878923099807
385.0,3.0,2.0,147.87,921.816,2.0,0,0,3,147.87,0.0,14,14,7612 SW 258th Ct Vashon WA 98070 USA,47.3731015,-122.4299808,6,0.16041162227602906
575.0,4.0,2.5,197.16,893.079,2.0,0,0,3,197.16,0.0,29,29,460 Indigo Pl NW Issaquah WA 98027 USA,47.5347905,-122.0528376,6,0.2207643444756847
220.0,4.0,2.5,208.32,913.818,1.0,0,0,4,127.41,80.91,26,26,2410 SW 323rd St Federal Way WA 98023 USA,47.3119784,-122.3635222,6,0.22796661917362102
460.0,2.0,1.0,82.77,195.3,1.0,0,0,4,70.67999999999999,12.09,95,29,4008 2nd Ave NW Seattle WA 98107 USA,47.6559365,-122.3588006,6,0.42380952380952375
1712.5,3.0,3.25,273.42,505.176,3.0,0,3,4,226.92,46.5,36,14,150 Highland Dr Seattle WA 98109 USA,47.6299751,-122.3539015,6,0.5412371134020619
465.0,3.0,2.25,248.31,697.5,1.0,0,0,4,152.52,95.79,48,48,15800-15898 15th Ave SW Burien WA 98166 USA,47.461308,-122.3541759,6,0.356
552.0,3.0,1.0,104.16,213.9,1.0,0,0,4,76.26,27.9,102,25,7002 22nd Ave NW Seattle WA 98117 USA,47.6796947,-122.3840817,6,0.4869565217391304
565.0,4.0,2.75,291.09,12963.456,2.0,0,0,4,291.09,0.0,33,33,27705 114th Ave SE Kent WA 98030 USA,47.3534506,-122.1903783,6,0.022454660238751145
518.0,4.0,2.5,161.82,697.5,1.0,0,0,4,113.46,48.36,38,22,10342 162nd Pl NE Redmond WA 98052 USA,47.6927351,-122.1240112,6,0.23199999999999998
899.95,4.0,3.5,305.96999999999997,503.502,2.0,0,1,3,219.48,86.49,8,8,11672 91st Pl NE Kirkland WA 98034 USA,47.7074053,-122.2192987,6,0.6076837827853712
373.0,3.0,1.0,164.60999999999999,531.96,1.5,0,0,4,106.02,58.589999999999996,88,21,5232 36th Ave SW Seattle WA 98126 USA,47.5546125,-122.3773085,6,0.30944055944055937
385.0,4.0,2.5,275.28,470.022,2.0,0,0,3,275.28,0.0,8,8,26920 229th Pl SE Maple Valley WA 98038 USA,47.3601122,-122.035135,6,0.5856747130985358
245.0,2.0,1.0,111.6,453.84,1.0,0,0,3,91.14,20.46,71,12,8421 8th Ave SW Seattle WA 98106 USA,47.5276486,-122.345815,6,0.2459016393442623
375.0,4.0,2.0,223.2,558.0,2.0,0,0,3,223.2,0.0,101,69,9801-9999 NE 183rd St Bothell WA 98011 USA,47.7616317,-122.1535726,6,0.39999999999999997
699.85,4.0,3.5,250.17,573.252,2.0,0,0,3,250.17,0.0,12,12,1010 274th Way SE Sammamish WA 98075 USA,47.5990864,-121.9731859,6,0.436404931862427
450.0,6.0,2.25,330.15,1095.54,1.0,0,0,4,275.28,54.87,66,66,12722 15th Ave NE Seattle WA 98125 USA,47.7217773,-122.3119184,6,0.30135823429541597
455.0,2.0,1.5,121.83,1134.228,1.5,0,0,3,121.83,0.0,44,0,16326 NE 43rd Ct Redmond WA 98052 USA,47.648575,-122.1219371,6,0.10741226631682518
650.0,4.0,2.75,242.73,386.88,3.0,0,0,5,177.63,65.1,104,104,118 N 84th St Seattle WA 98103 USA,47.6899921,-122.3571191,6,0.6274038461538461
378.0,5.0,2.5,256.68,745.395,1.0,0,0,4,148.8,107.88,54,13,13327 30th Ave NE Seattle WA 98125 USA,47.7256923,-122.2967524,6,0.34435433562071116
220.0,3.0,2.0,131.13,743.814,1.0,0,0,4,131.13,0.0,74,13,11851 44th Pl S Tukwila WA 98178 USA,47.4968302,-122.277107,6,0.17629407351837958
285.5,4.0,1.75,182.28,739.35,1.0,0,0,4,182.28,0.0,47,47,32500-32514 35th Ave SW Federal Way WA 98023 USA,47.31121,-122.3766889,6,0.24654088050314465
921.0,4.0,1.5,206.46,883.128,1.0,0,0,4,138.57,67.89,60,35,1431 102nd Ave NE Bellevue WA 98004 USA,47.6234373,-122.2057769,6,0.2337826453243471
375.0,4.0,2.5,189.72,10168.248,1.5,0,0,4,189.72,0.0,41,41,20404 289th Ave SE Maple Valley WA 98038 USA,47.4195149,-121.958258,6,0.018658081510207068
999.0,4.0,2.75,260.4,1782.624,2.0,0,0,3,260.4,0.0,22,22,2010 227th Ave SE Sammamish WA 98075 USA,47.5911268,-122.0366288,6,0.14607679465776294
335.0,3.0,1.5,189.72,558.0,1.0,0,0,3,124.62,65.1,57,14,9055 37th Ave S Seattle WA 98118 USA,47.5218497,-122.286229,6,0.34
1920.0,4.0,2.5,285.51,3200.316,1.0,0,3,4,192.51,93.0,64,31,3257 Evergreen Point Rd Medina WA 98039 USA,47.63996299999999,-122.2403928,6,0.08921306520981054
385.0,2.0,1.0,77.19,2448.597,1.0,1,3,4,77.19,0.0,86,86,7310 SW Maury Park Rd Vashon WA 98070 USA,47.401014,-122.424686,6,0.03152417486421816
850.0,4.0,3.5,385.02,659.277,2.0,0,0,3,293.88,91.14,11,11,11721 106th Ave NE Kirkland WA 98034 USA,47.705929,-122.200228,6,0.5840033855268726
429.0,5.0,2.5,217.62,418.5,2.0,0,0,3,217.62,0.0,5,5,526 Elma Pl NE Renton WA 98059 USA,47.49110959999999,-122.1540007,6,0.52
798.8,3.0,2.75,248.31,347.634,1.0,0,0,3,159.96,88.35,1,91,1009-1225 N 41st Pl Renton WA 98056 USA,47.529539,-122.2037069,6,0.7142857142857143
284.0,3.0,2.5,174.84,558.744,2.0,0,0,3,174.84,0.0,5,5,29700 217th Pl SE Kent WA 98042 USA,47.3365353,-122.052123,6,0.3129161118508655
852.88,4.0,3.25,320.85,575.112,2.0,0,0,3,320.85,0.0,0,0,120 214th Pl SE Sammamish WA 98074 USA,47.60789390000001,-122.0540947,6,0.5578913324708927
749.995,4.0,3.25,318.99,917.91,2.0,0,0,3,318.99,0.0,0,0,20417 126th Ave NE Bothell WA 98011 USA,47.77571409999999,-122.1733714,6,0.3475177304964539
492.5,5.0,2.5,239.01,926.466,2.0,0,0,3,239.01,0.0,8,8,14206 284th Pl NE Duvall WA 98019 USA,47.7275442,-121.9569006,6,0.25798032523589637
685.0,4.0,3.5,264.12,431.241,3.0,0,0,3,264.12,0.0,6,6,546 NE 103rd St Seattle WA 98125 USA,47.7033005,-122.3210771,6,0.6124649557903817
542.525,4.0,2.5,246.45,520.8,2.0,0,0,3,246.45,0.0,0,0,13516 164th Ave SE Renton WA 98059 USA,47.48114899999999,-122.1214627,6,0.47321428571428575
435.0,3.0,2.0,184.14,248.682,3.0,0,0,3,184.14,0.0,7,7,5451 Fauntleroy Way SW Seattle WA 98136 USA,47.5523383,-122.3820516,6,0.7404637247569185
242.0,3.0,1.75,119.03999999999999,699.732,1.5,0,0,4,119.03999999999999,0.0,26,26,11431 SE 229th St Kent WA 98031 USA,47.3961045,-122.1881776,6,0.17012227538543329
325.0,4.0,2.5,242.73,659.463,2.0,0,0,3,242.73,0.0,27,14,33439 11th Pl SW Federal Way WA 98023 USA,47.3017281,-122.3489388,6,0.36807220420251024
837.7,5.0,2.75,279.93,1172.823,2.0,0,0,3,279.93,0.0,20,20,10717 179th Ct NE Redmond WA 98052 USA,47.6960445,-122.10177,6,0.23868051700896042
210.0,1.0,1.0,86.49,662.997,1.0,0,0,3,86.49,0.0,66,20,2126 N 130th St Seattle WA 98133 USA,47.72344090000001,-122.3330637,6,0.13045307897320801
560.0,5.0,1.0,159.03,846.3,1.5,0,0,4,122.76,36.27,88,21,7226 36th Ave SW Seattle WA 98126 USA,47.5378808,-122.3780122,6,0.1879120879120879
272.0,3.0,2.0,128.34,695.268,1.0,0,0,3,128.34,0.0,25,25,5002 S 299th Pl Auburn WA 98001 USA,47.33367399999999,-122.2720202,6,0.18459069020866772
235.0,3.0,1.75,110.67,677.04,1.0,0,0,4,110.67,0.0,46,46,11234 SE 320th Pl Auburn WA 98092 USA,47.31510189999999,-122.1901952,6,0.16346153846153846
259.0,3.0,2.0,173.91,549.537,1.0,0,0,3,118.11,55.8,28,28,11834 SE 263rd Ct Kent WA 98030 USA,47.3664612,-122.1828638,6,0.31646640717549496
866.059,5.0,3.5,291.09,446.121,2.0,0,0,3,239.01,52.08,0,0,15845 SE 44th Ct Bellevue WA 98006 USA,47.5664058,-122.1286548,6,0.6524911402960183
473.0,2.0,1.0,83.7,474.3,1.0,0,0,4,83.7,0.0,105,25,7029 16th Ave NW Seattle WA 98117 USA,47.6803712,-122.3780968,6,0.17647058823529413
405.0,3.0,1.5,174.84,688.2,1.0,0,0,3,137.64,37.2,46,17,5471 NE 200th Pl Lake Forest Park WA 98155 USA,47.7742764,-122.270117,6,0.25405405405405407
870.0,4.0,4.25,279.93,454.491,2.0,0,3,4,180.42,99.51,63,18,8770 Sand Point Way NE Seattle WA 98115 USA,47.6932475,-122.2719956,6,0.6159197871905054
475.0,3.0,2.25,212.04,534.75,1.0,0,1,4,106.95,105.09,29,29,4420 48th Ave SW Seattle WA 98116 USA,47.56407300000001,-122.3931376,6,0.39652173913043476
499.5,3.0,2.5,276.21,2037.3509999999999,2.0,0,0,3,276.21,0.0,16,8,14239 183rd Ave SE Renton WA 98059 USA,47.4741014,-122.0989673,6,0.13557310448715024
386.0,2.0,2.5,150.66,297.228,2.0,0,0,3,150.66,0.0,6,6,9225-9305 Mitten Ave SE Snoqualmie WA 98065 USA,47.5173939,-121.878336,6,0.506883604505632
458.0,4.0,1.5,144.15,279.0,1.5,0,0,3,125.55,18.6,96,96,4402 4th Ave NE Seattle WA 98105 USA,47.6603643,-122.3238189,6,0.5166666666666667
550.0,3.0,1.75,208.32,7274.925,2.0,0,0,5,208.32,0.0,38,38,15639 115th Ave SW Vashon WA 98070 USA,47.4637761,-122.484113,6,0.028635346756152123
605.5,3.0,2.5,263.19,607.848,2.0,0,0,3,263.19,0.0,25,25,12504 NE 163rd St Woodinville WA 98072 USA,47.7462329,-122.171873,6,0.43298653610771115
421.0,3.0,2.5,268.77,2025.54,2.0,0,0,3,268.77,0.0,14,14,3717 S 189th Pl SeaTac WA 98188 USA,47.4327108,-122.2861373,6,0.13269054178145087
536.0,4.0,2.25,185.07,553.164,2.0,0,0,3,185.07,0.0,23,23,4002 258th Way SE Issaquah WA 98029 USA,47.5711731,-121.9950051,6,0.33456624075319435
247.2,3.0,1.75,127.41,810.867,1.0,0,0,3,127.41,0.0,32,32,26303 191st Pl SE Covington WA 98042 USA,47.3664361,-122.0869332,6,0.15712811102190619
204.95,4.0,1.75,161.82,868.992,1.0,0,0,3,109.74,52.08,36,36,5108 SW 316th Pl Federal Way WA 98023 USA,47.31961829999999,-122.3990183,6,0.18621575342465754
